id,web_name,first_name,second_name,position,team_name,team_short,price_m,delta_price_this_gw,delta_price_since_start,transfers_in_between_gws_current,transfers_out_between_gws_current,transfers_in,transfers_out,selected_by_percent,status,chance_of_playing_next_round,chance_of_playing_this_round,current_gw,current_gw_deadline_utc,last_updated_utc,team,element_type,now_cost,cost_change_event,cost_change_start
88,Cook,Lewis,Cook,MID,Bournemouth,BOU,5.0,0.0,0.0,39,276,39,276,0.0,s,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4,3,50,0,0
89,Philip,Philip,Billing,MID,Bournemouth,BOU,5.0,0.0,0.0,350,1212,350,1212,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4,3,50,0,0
90,Scott,Alex,Scott,MID,Bournemouth,BOU,5.0,0.0,0.0,1088,1071,1088,1071,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4,3,50,0,0
91,Sinisterra,Luis,Sinisterra Lucumí,MID,Bournemouth,BOU,5.0,0.0,0.0,93,1100,93,1100,0.0,d,25.0,25.0,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4,3,50,0,0
92,Faivre,Romain,Faivre,MID,Bournemouth,BOU,4.5,0.0,0.0,1469,2439,1469,2439,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4,3,45,0,0
93,H.Traorè,Hamed,Traorè,MID,Bournemouth,BOU,4.5,0.0,0.0,63563,15307,63563,15307,1.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4,3,45,0,0
94,Sadi,Dominic,Sadi,MID,Bournemouth,BOU,4.5,0.0,0.0,418,714,418,714,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4,3,45,0,0
95,Silcott-Duberry,Zain,Silcott-Duberry,MID,Bournemouth,BOU,4.5,0.0,0.0,304,962,304,962,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4,3,45,0,0
96,Winterburn,Ben,Winterburn,MID,Bournemouth,BOU,4.5,0.0,0.0,1675,1039,1675,1039,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4,3,45,0,0
97,Evanilson,Francisco Evanilson,de Lima Barbosa,FWD,Bournemouth,BOU,7.0,0.0,0.0,58876,28910,58876,28910,2.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4,4,70,0,0
98,Enes Ünal,Enes,Ünal,FWD,Bournemouth,BOU,5.5,0.0,0.0,119,273,119,273,0.0,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4,4,55,0,0
99,Adu-Adjei,Daniel,Adu-Adjei,FWD,Bournemouth,BOU,4.5,0.0,0.0,2847,3806,2847,3806,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4,4,45,0,0
100,Kroupi.Jr,Eli Junior,Kroupi,FWD,Bournemouth,BOU,4.5,0.0,0.0,38449,15783,38449,15783,1.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4,4,45,0,0
391,Gannon-Doak,Ben,Gannon-Doak,MID,Bournemouth,BOU,5.0,0.0,0.0,1745,863,1745,863,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4,3,50,0,0
685,Diakité,Bafodé,Diakité,DEF,Bournemouth,BOU,4.5,0.0,0.0,5302,1578,5302,1578,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4,2,45,0,0
687,Rees-Dottin,Remy,Rees-Dottin,MID,Bournemouth,BOU,4.5,0.0,0.0,4227,1397,4227,1397,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4,3,45,0,0
697,Adli,Amine,Adli,MID,Bournemouth,BOU,5.5,0.0,0.0,188,19,188,19,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4,3,55,0,0
83,O.Dango,Dango,Ouattara,MID,Brentford,BRE,6.0,0.0,0.0,653,2469,653,2469,0.1,a,100.0,50.0,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,3,60,0,0
101,Kelleher,Caoimhín,Kelleher,GK,Brentford,BRE,4.5,0.0,0.0,21990,67143,21990,67143,10.4,a,100.0,75.0,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,1,45,0,0
102,Balcombe,Ellery,Balcombe,GK,Brentford,BRE,4.0,0.0,0.0,1723,1486,1723,1486,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,1,40,0,0
103,Cox,Matthew,Cox,GK,Brentford,BRE,4.0,0.0,0.0,611,729,611,729,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,1,40,0,0
104,Eyestone,Julian,Eyestone,GK,Brentford,BRE,4.0,0.0,0.0,235,426,235,426,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,1,40,0,0
105,Valdimarsson,Hákon Rafn,Valdimarsson,GK,Brentford,BRE,4.0,0.0,0.0,1494,4197,1494,4197,1.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,1,40,0,0
106,Collins,Nathan,Collins,DEF,Brentford,BRE,5.0,0.0,0.0,4048,16565,4048,16565,1.6,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,2,50,0,0
107,Lewis-Potter,Keane,Lewis-Potter,DEF,Brentford,BRE,5.0,0.0,0.0,2284,3562,2284,3562,0.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,2,50,0,0
108,Ajer,Kristoffer,Ajer,DEF,Brentford,BRE,4.5,0.0,0.0,835,1998,835,1998,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,2,45,0,0
109,Henry,Rico,Henry,DEF,Brentford,BRE,4.5,0.0,0.0,976,1254,976,1254,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,2,45,0,0
110,Kayode,Michael,Kayode,DEF,Brentford,BRE,4.5,0.0,0.0,940,1463,940,1463,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,2,45,0,0
111,Pinnock,Ethan,Pinnock,DEF,Brentford,BRE,4.5,0.0,0.0,578,3644,578,3644,0.2,d,75.0,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,2,45,0,0
112,Roerslev,Mads,Roerslev Rasmussen,DEF,Brentford,BRE,4.5,0.0,0.0,183,562,183,562,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,2,45,0,0
113,Van den Berg,Sepp,van den Berg,DEF,Brentford,BRE,4.5,0.0,0.0,3866,2868,3866,2868,0.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,2,45,0,0
114,Arthur,Benjamin,Arthur,DEF,Brentford,BRE,4.0,0.0,0.0,1412,2324,1412,2324,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,2,40,0,0
115,Fredrick,Benjamin,Fredrick,DEF,Brentford,BRE,4.0,0.0,0.0,501,1285,501,1285,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,2,40,0,0
116,Hickey,Aaron,Hickey,DEF,Brentford,BRE,4.0,0.0,0.0,1457,3131,1457,3131,0.5,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,2,40,0,0
117,Ji-soo,Kim,Ji-soo,DEF,Brentford,BRE,4.0,0.0,0.0,355,1281,355,1281,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,2,40,0,0
118,Meghoma,Jayden,Meghoma,DEF,Brentford,BRE,4.0,0.0,0.0,279,1976,279,1976,0.1,u,0.0,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,2,40,0,0
120,Schade,Kevin,Schade,MID,Brentford,BRE,7.0,0.0,0.0,1214,4306,1214,4306,0.3,a,100.0,75.0,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,3,70,0,0
121,Damsgaard,Mikkel,Damsgaard,MID,Brentford,BRE,6.0,0.0,0.0,1657,21124,1657,21124,0.9,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,3,60,0,0
122,Milambo,Antoni,Milambo,MID,Brentford,BRE,5.5,0.0,0.0,353,920,353,920,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,3,55,0,0
123,Carvalho,Fábio,Freitas Gouveia Carvalho,MID,Brentford,BRE,5.0,0.0,0.0,2361,3646,2361,3646,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,3,50,0,0
124,Henderson,Jordan,Henderson,MID,Brentford,BRE,5.0,0.0,0.0,1398,3840,1398,3840,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,3,50,0,0
125,Janelt,Vitaly,Janelt,MID,Brentford,BRE,5.0,0.0,0.0,26,522,26,522,0.0,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,3,50,0,0
126,Jensen,Mathias,Jensen,MID,Brentford,BRE,5.0,0.0,0.0,438,953,438,953,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,3,50,0,0
127,Nunes,Gustavo,Nunes Fernandes Gomes,MID,Brentford,BRE,5.0,0.0,0.0,24,298,24,298,0.0,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,3,50,0,0
128,Onyeka,Frank,Onyeka,MID,Brentford,BRE,5.0,0.0,0.0,1186,595,1186,595,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,3,50,0,0
129,Yarmoliuk,Yehor,Yarmoliuk,MID,Brentford,BRE,5.0,0.0,0.0,173,463,173,463,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,3,50,0,0
130,Donovan,Romelle,Donovan,MID,Brentford,BRE,4.5,0.0,0.0,918,1303,918,1303,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,3,45,0,0
131,Konak,Yunus Emre,Konak,MID,Brentford,BRE,4.5,0.0,0.0,448,1755,448,1755,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,3,45,0,0
132,Maghoma,Paris,Maghoma,MID,Brentford,BRE,4.5,0.0,0.0,60,683,60,683,0.0,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,3,45,0,0
133,Peart-Harris,Myles,Peart-Harris,MID,Brentford,BRE,4.5,0.0,0.0,307,485,307,485,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,3,45,0,0
134,Trevitt,Ryan,Trevitt,MID,Brentford,BRE,4.5,0.0,0.0,0,278,0,278,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,3,45,0,0
135,Wissa,Yoane,Wissa,FWD,Brentford,BRE,7.5,0.0,0.0,4147,85404,4147,85404,1.8,n,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,4,75,0,0
136,Thiago,Igor Thiago,Nascimento Rodrigues,FWD,Brentford,BRE,6.0,0.0,0.0,21040,10196,21040,10196,1.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,4,60,0,0
137,Morgan,Iwan,Morgan,FWD,Brentford,BRE,4.5,0.0,0.0,3581,5289,3581,5289,0.5,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5,4,45,0,0
138,Steele,Jason,Steele,GK,Brighton,BHA,4.5,0.0,0.0,1170,5036,1170,5036,0.5,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,1,45,0,0
139,Verbruggen,Bart,Verbruggen,GK,Brighton,BHA,4.5,0.0,0.0,28362,42269,28362,42269,7.5,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,1,45,0,0
140,McGill,Tom,McGill,GK,Brighton,BHA,4.0,0.0,0.0,1826,1935,1826,1935,0.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,1,40,0,0
141,Rushworth,Carl,Rushworth,GK,Brighton,BHA,4.0,0.0,0.0,0,63,0,63,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,1,40,0,0
142,Scherpen,Kjell,Scherpen,GK,Brighton,BHA,4.0,0.0,0.0,0,57,0,57,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,1,40,0,0
143,Boscagli,Olivier,Boscagli,DEF,Brighton,BHA,4.5,0.0,0.0,627,1806,627,1806,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,2,45,0,0
144,Coppola,Diego,Coppola,DEF,Brighton,BHA,4.5,0.0,0.0,194,975,194,975,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,2,45,0,0
145,De Cuyper,Maxim,De Cuyper,DEF,Brighton,BHA,4.5,0.0,0.0,25360,34503,25360,34503,6.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,2,45,0,0
146,Dunk,Lewis,Dunk,DEF,Brighton,BHA,4.5,0.0,0.0,11104,7765,11104,7765,1.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,2,45,0,0
147,Estupiñan,Pervis,Estupiñán Tenorio,DEF,Brighton,BHA,4.5,0.0,0.0,0,929,0,929,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,2,45,0,0
148,F.Kadıoğlu,Ferdi,Kadıoğlu,DEF,Brighton,BHA,4.5,0.0,0.0,851,3001,851,3001,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,2,45,0,0
149,Igor,Igor Julio,dos Santos de Paulo,DEF,Brighton,BHA,4.5,0.0,0.0,293,485,293,485,0.1,a,100.0,100.0,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,2,45,0,0
150,Lamptey,Tariq,Lamptey,DEF,Brighton,BHA,4.5,0.0,0.0,1356,5144,1356,5144,0.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,2,45,0,0
151,Van Hecke,Jan Paul,van Hecke,DEF,Brighton,BHA,4.5,0.0,0.0,5322,7522,5322,7522,1.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,2,45,0,0
152,Veltman,Joël,Veltman,DEF,Brighton,BHA,4.5,0.0,0.0,420,3365,420,3365,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,2,45,0,0
153,Webster,Adam,Webster,DEF,Brighton,BHA,4.5,0.0,0.0,72,380,72,380,0.0,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,2,45,0,0
154,Cashin,Eiran,Cashin,DEF,Brighton,BHA,4.0,0.0,0.0,0,247,0,247,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,2,40,0,0
155,Slater,Jacob,Slater,DEF,Brighton,BHA,4.0,0.0,0.0,750,1622,750,1622,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,2,40,0,0
156,Tasker,Charlie,Tasker,DEF,Brighton,BHA,4.0,0.0,0.0,528,1346,528,1346,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,2,40,0,0
157,Mitoma,Mitoma,Kaoru,MID,Brighton,BHA,6.5,0.0,0.0,17466,90716,17466,90716,6.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,3,65,0,0
158,Georginio,Georginio,Rutter,MID,Brighton,BHA,6.0,0.0,0.0,16061,18226,16061,18226,1.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,3,60,0,0
159,March,Solly,March,MID,Brighton,BHA,6.0,0.0,0.0,43,914,43,914,0.0,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,3,60,0,0
160,Minteh,Yankuba,Minteh,MID,Brighton,BHA,6.0,0.0,0.0,3964,18787,3964,18787,1.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,3,60,0,0
161,Enciso,Julio,Enciso Espínola,MID,Brighton,BHA,5.5,0.0,0.0,43,1274,43,1274,0.0,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,3,55,0,0
162,Gruda,Brajan,Gruda,MID,Brighton,BHA,5.5,0.0,0.0,204,765,204,765,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,3,55,0,0
163,Hinshelwood,Jack,Hinshelwood,MID,Brighton,BHA,5.5,0.0,0.0,136,2257,136,2257,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,3,55,0,0
164,O'Riley,Matt,O'Riley,MID,Brighton,BHA,5.5,0.0,0.0,89602,16952,89602,16952,1.6,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,3,55,0,0
165,Sima,Abdallah,Sima,MID,Brighton,BHA,5.5,0.0,0.0,109,412,109,412,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,3,55,0,0
166,Ayari,Yasin,Ayari,MID,Brighton,BHA,5.0,0.0,0.0,1242,2232,1242,2232,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,3,50,0,0
167,Baleba,Carlos,Baleba,MID,Brighton,BHA,5.0,0.0,0.0,25869,45496,25869,45496,4.6,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,3,50,0,0
168,Buonanotte,Facundo,Buonanotte,MID,Brighton,BHA,5.0,0.0,0.0,199,3297,199,3297,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,3,50,0,0
169,Gomez,Diego,Gómez Amarilla,MID,Brighton,BHA,5.0,0.0,0.0,219,816,219,816,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,3,50,0,0
170,Milner,James,Milner,MID,Brighton,BHA,5.0,0.0,0.0,624,1421,624,1421,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,3,50,0,0
171,Sarmiento,Jeremy,Sarmiento Morante,MID,Brighton,BHA,5.0,0.0,0.0,50,525,50,525,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,3,50,0,0
172,Watson,Tom,Watson,MID,Brighton,BHA,5.0,0.0,0.0,118,324,118,324,0.0,a,100.0,100.0,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,3,50,0,0
173,Wieffer,Mats,Wieffer,MID,Brighton,BHA,5.0,0.0,0.0,1156,825,1156,825,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,3,50,0,0
174,Yalcouye,Malick,Yalcouyé,MID,Brighton,BHA,5.0,0.0,0.0,0,564,0,564,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,3,50,0,0
175,Knight,Joe,Knight,MID,Brighton,BHA,4.5,0.0,0.0,636,1028,636,1028,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,3,45,0,0
176,Mazilu,Adrian,Mazilu,MID,Brighton,BHA,4.5,0.0,0.0,246,498,246,498,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,3,45,0,0
177,Moran,Andrew,Moran,MID,Brighton,BHA,4.5,0.0,0.0,445,712,445,712,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,3,45,0,0
178,Welbeck,Danny,Welbeck,FWD,Brighton,BHA,6.5,0.0,0.0,12725,82012,12725,82012,3.8,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,4,65,0,0
179,Ferguson,Evan,Ferguson,FWD,Brighton,BHA,5.5,0.0,0.0,0,740,0,740,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,4,55,0,0
180,Tzimas,Stefanos,Tzimas,FWD,Brighton,BHA,5.5,0.0,0.0,1179,2750,1179,2750,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,4,55,0,0
181,Kostoulas,Charalampos,Kostoulas,FWD,Brighton,BHA,5.0,0.0,0.0,3125,6841,3125,6841,0.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6,4,50,0,0
220,Sánchez,Robert,Lynch Sánchez,GK,Chelsea,CHE,5.0,0.0,0.0,122366,70607,122366,70607,25.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7,1,50,0,0
221,Jörgensen,Filip,Jörgensen,GK,Chelsea,CHE,4.5,0.0,0.0,688,2407,688,2407,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7,1,45,0,0
222,Penders,Mike,Penders,GK,Chelsea,CHE,4.0,0.0,0.0,0,105,0,105,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7,1,40,0,0
223,Slonina,Gabriel,Słonina,GK,Chelsea,CHE,4.0,0.0,0.0,584,796,584,796,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7,1,40,0,0
224,Cucurella,Marc,Cucurella Saseta,DEF,Chelsea,CHE,6.0,0.0,0.0,235207,69529,235207,69529,21.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7,2,60,0,0
225,James,Reece,James,DEF,Chelsea,CHE,5.5,0.0,0.0,55164,30575,55164,30575,5.9,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7,2,55,0,0
226,Chalobah,Trevoh,Chalobah,DEF,Chelsea,CHE,5.0,0.0,0.0,29013,11811,29013,11811,1.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7,2,50,0,0
227,Colwill,Levi,Samuels Colwill,DEF,Chelsea,CHE,5.0,0.0,0.0,148,14147,148,14147,0.3,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7,2,50,0,0
228,Gusto,Malo,Gusto,DEF,Chelsea,CHE,5.0,0.0,0.0,9202,25264,9202,25264,1.6,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7,2,50,0,0
229,B.Badiashile,Benoît,Badiashile Mukinayi,DEF,Chelsea,CHE,4.5,0.0,0.0,44,629,44,629,0.0,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7,2,45,0,0
230,Fofana,Wesley,Fofana,DEF,Chelsea,CHE,4.5,0.0,0.0,1020,4172,1020,4172,0.2,a,100.0,75.0,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7,2,45,0,0
231,M.Sarr,Mamadou,Sarr,DEF,Chelsea,CHE,4.5,0.0,0.0,0,865,0,865,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7,2,45,0,0
232,Tosin,Tosin,Adarabioyo,DEF,Chelsea,CHE,4.5,0.0,0.0,5816,21394,5816,21394,1.1,a,100.0,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7,2,45,0,0
233,Acheampong,Josh,Acheampong,DEF,Chelsea,CHE,4.0,0.0,0.0,155334,19671,155334,19671,2.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7,2,40,0,0
234,Anselmino,Aarón,Anselmino,DEF,Chelsea,CHE,4.0,0.0,0.0,463,1341,463,1341,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7,2,40,0,0
235,Palmer,Cole,Palmer,MID,Chelsea,CHE,10.5,0.0,0.0,87662,291187,87662,291187,59.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7,3,105,0,0
236,Neto,Pedro,Lomba Neto,MID,Chelsea,CHE,7.0,0.0,0.0,18357,42185,18357,42185,3.6,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7,3,70,0,0
237,Enzo,Enzo,Fernández,MID,Chelsea,CHE,6.5,0.0,0.0,13990,46312,13990,46312,3.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7,3,65,0,0
238,Estêvão,Estêvão,Almeida de Oliveira Gonçalves,MID,Chelsea,CHE,6.5,0.0,0.0,12248,33904,12248,33904,1.5,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7,3,65,0,0
239,Gittens,Jamie,Bynoe-Gittens,MID,Chelsea,CHE,6.5,0.0,0.0,2087,5959,2087,5959,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7,3,65,0,0
240,Nkunku,Christopher,Nkunku,MID,Chelsea,CHE,6.0,0.0,0.0,1556,5163,1556,5163,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7,3,60,0,0
241,Caicedo,Moisés,Caicedo Corozo,MID,Chelsea,CHE,5.5,0.0,0.0,39631,54329,39631,54329,5.5,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7,3,55,0,0
243,George,Tyrique,George,MID,Chelsea,CHE,5.0,0.0,0.0,376,832,376,832,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7,3,50,0,0
244,Lavia,Roméo,Lavia,MID,Chelsea,CHE,5.0,0.0,0.0,31,873,31,873,0.0,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7,3,50,0,0
245,Mudryk,Mykhailo,Mudryk,MID,Chelsea,CHE,5.0,0.0,0.0,96,186,96,186,0.0,s,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7,3,50,0,0
246,Andrey Santos,Andrey,Nascimento dos Santos,MID,Chelsea,CHE,4.5,0.0,0.0,5894,4724,5894,4724,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7,3,45,0,0
247,D.Essugo,Dário,Luís Essugo,MID,Chelsea,CHE,4.5,0.0,0.0,458,737,458,737,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7,3,45,0,0
248,Paez,Kendry,Páez Andrade,MID,Chelsea,CHE,4.5,0.0,0.0,0,381,0,381,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7,3,45,0,0
249,João Pedro,João Pedro,Junqueira de Jesus,FWD,Chelsea,CHE,7.5,0.0,0.0,130898,354193,130898,354193,52.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7,4,75,0,0
250,Delap,Liam,Delap,FWD,Chelsea,CHE,6.5,0.0,0.0,14697,60710,14697,60710,3.7,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7,4,65,0,0
251,N.Jackson,Nicolas,Jackson,FWD,Chelsea,CHE,6.5,0.0,0.0,2516,1352,2516,1352,0.2,a,100.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7,4,65,0,0
672,Hato,Jorrel,Hato,DEF,Chelsea,CHE,5.0,0.0,0.0,1870,5720,1870,5720,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7,2,50,0,0
