snapshot_time,snapshot_label,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
2025-09-14T05:32:14Z,morning,True,True,,,551483,0,0,0,0,0,2,1.5,2.0,0,Álex,0.0,713,False,,,45,551483.jpg,0.0,False,Jiménez Sánchez,0.0,False,,a,4,91,0,596,28,150,14,0.0,0.0,A.Jimenez,200.0,2025-09-01,2005-05-08,False,p551483,3,0,0,0,0,0,0,0,1,0,0,0,2,2.2,0.1,0.0,0.2,1,0,1,2,0,0.00,0.00,0.00,0.00,356,129,356,131,564,216,373,131,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,483,113,606,225,606,225,701,236,0.0,0.0,60.0
2025-09-14T05:32:14Z,morning,True,True,,,620487,0,0,0,0,0,2,1.5,2.0,4,Veljko,4.0,721,False,,,45,620487.jpg,4.0,False,Milosavljevic,0.0,False,,a,4,91,4,445,269,37,10,0.9,0.9,Milosavljević,190.0,2025-09-01,2007-06-28,False,p620487,90,0,0,0,1,0,0,0,0,0,0,0,15,23.4,11.3,6.0,4.1,10,3,1,11,1,0.00,0.18,0.18,0.62,226,86,233,73,249,76,264,89,,,,,,,0.0,0.0,0.18,0.18,0.62,1.0,517,119,67,32,90,40,709,238,1.0,0.0,11.0
2025-09-14T05:32:14Z,morning,True,True,,,200641,0,0,-1,1,0,3,0.0,-0.5,0,Reiss,0.0,27,False,,,49,200641.jpg,0.0,False,Nelson,0.1,False,,a,5,94,0,4712,110,7993,97,0.0,0.0,Nelson,241.0,2025-09-01,1999-12-10,False,p200641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,641,265,634,266,610,259,643,267,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,330,205,644,269,644,269,448,147,0.0,0.0,0.0
2025-09-14T05:32:14Z,morning,True,True,100.0,100.0,533463,0,0,0,0,1,3,4.0,3.5,1,Dango,4.0,83,False,,2025-08-14T16:00:05.815568Z,60,533463.jpg,5.3,False,Ouattara,0.9,False,,a,5,94,16,149891,961,65184,1724,0.7,2.7,O.Dango,35.0,2025-08-16,2002-02-11,False,p533463,190,1,0,1,3,0,0,0,0,0,0,3,39,57.6,4.4,75.0,13.7,9,10,4,23,2,0.85,0.02,0.87,2.93,102,37,286,159,27,14,83,49,,,,,,,0.4,0.0,0.01,0.41,1.39,1.42,96,64,75,26,47,16,186,62,0.95,0.47,10.89
2025-09-14T05:32:14Z,morning,True,True,100.0,100.0,200720,0,0,0,0,0,1,2.2,1.7,2,Caoimhín,2.2,101,False,,2025-08-09T14:00:04.798673Z,45,200720.jpg,2.2,False,Kelleher,9.3,False,,a,5,94,9,137512,1706,261087,3894,0.5,2.0,Kelleher,104.0,2025-06-03,1998-11-23,False,p200720,360,0,0,1,7,0,0,0,1,0,9,0,39,34.6,0.0,0.0,3.5,6,35,1,0,4,0.00,0.01,0.01,5.81,183,18,548,67,515,62,286,18,,,,,,,0.0,2.25,0.0,0.0,1.45,1.75,411,24,155,14,204,18,46,8,1.0,0.25,0.0
2025-09-14T05:32:14Z,morning,True,True,,,235448,0,0,0,0,0,1,0.0,-0.5,0,Ellery,0.0,102,False,,,40,235448.jpg,0.0,False,Balcombe,0.3,False,,a,5,94,0,5394,112,6770,115,0.0,0.0,Balcombe,241.0,2016-11-02,1999-10-15,False,p235448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,418,43,404,28,358,22,422,43,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,641,60,428,43,428,43,303,45,0.0,0.0,0.0
2025-09-14T05:32:14Z,morning,True,True,,,503300,0,0,0,0,0,1,0.0,-0.5,0,Matthew,0.0,103,False,,,40,503300.jpg,0.0,False,Cox,0.1,False,,a,5,94,0,2012,55,3014,44,0.0,0.0,Cox,241.0,2021-10-26,2003-05-02,False,p503300,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,456,61,442,46,397,40,460,61,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,687,78,466,61,466,61,411,61,0.0,0.0,0.0
2025-09-14T05:32:14Z,morning,True,True,,,535017,0,0,0,0,0,1,0.0,-0.5,0,Julian,0.0,104,False,,,40,535017.jpg,0.0,False,Eyestone,0.1,False,,a,5,94,0,682,11,1692,22,0.0,0.0,Eyestone,229.0,2024-08-08,2006-04-21,False,p535017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,465,63,451,48,407,42,469,63,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,699,80,475,63,475,63,523,78,0.0,0.0,0.0
2025-09-14T05:32:14Z,morning,True,True,,,507433,0,0,0,0,0,1,0.0,-0.5,0,Hákon Rafn,0.0,105,False,,,40,507433.jpg,0.0,False,Valdimarsson,0.8,False,,a,5,94,0,3956,38,20537,289,0.0,0.0,Valdimarsson,99.0,2024-01-26,2001-10-13,False,p507433,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,457,62,443,47,398,41,461,62,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,688,79,467,62,467,62,200,26,0.0,0.0,0.0
2025-09-14T05:32:14Z,morning,True,True,,,432830,0,0,0,0,0,2,3.8,3.3,3,Nathan,3.8,106,False,,,50,432830.jpg,3.8,False,Collins,1.5,False,,a,5,94,15,36941,342,52905,768,0.8,3.0,Collins,104.0,2023-07-04,2001-04-30,False,p432830,360,0,0,1,7,0,0,0,1,0,0,1,43,55.8,0.9,13.0,7.0,36,16,3,39,4,0.02,0.05,0.07,5.81,105,44,331,118,192,47,192,61,,,,,,,0.0,0.0,0.01,0.01,1.45,1.75,278,46,85,39,109,47,147,56,1.0,0.25,9.75
2025-09-14T05:32:14Z,morning,True,True,,,249231,0,0,0,0,0,2,3.5,3.0,1,Keane,3.5,107,False,,,50,249231.jpg,3.5,False,Lewis-Potter,0.4,False,,a,5,94,14,11764,225,13474,203,0.7,2.8,Lewis-Potter,241.0,2022-07-12,2001-02-22,False,p249231,318,0,0,2,5,0,0,0,0,0,0,0,38,22.2,5.6,9.0,3.7,10,14,6,16,4,0.12,0.06,0.18,4.66,233,90,277,89,217,60,279,92,,,4.0,,,,0.03,0.0,0.02,0.05,1.32,1.42,274,45,94,43,123,53,263,94,1.13,0.57,4.53
2025-09-14T05:32:14Z,morning,True,True,,,191866,-1,1,-1,1,0,2,1.2,0.7,4,Kristoffer,1.2,108,False,,,44,191866.jpg,2.5,False,Ajer,0.2,False,,a,5,94,5,2761,56,7275,91,0.3,1.1,Ajer,161.0,2021-07-21,1998-04-17,False,p191866,12,0,1,0,1,0,0,0,0,0,0,0,16,1.4,0.1,0.0,0.2,1,0,0,1,0,0.07,0.11,0.18,0.25,368,132,355,130,450,187,372,130,,,,,,,0.52,0.0,0.82,1.34,1.88,7.5,539,131,243,84,179,69,392,143,0.0,0.0,7.5
2025-09-14T05:32:14Z,morning,True,True,,,194010,0,0,0,0,0,2,0.5,0.0,1,Rico,0.5,109,False,,,45,194010.jpg,0.5,False,Henry,0.1,False,,a,5,94,2,2523,26,6129,93,0.1,0.4,Henry,241.0,2016-08-31,1997-07-08,False,p194010,129,0,0,0,6,0,0,0,1,0,0,0,-2,10.6,11.8,8.0,2.9,4,5,3,7,1,0.08,0.06,0.14,3.31,289,109,228,70,223,63,308,103,,,,,,,0.06,0.0,0.04,0.1,2.31,4.19,408,82,335,112,388,134,437,165,0.7,0.0,4.88
2025-09-14T05:32:14Z,morning,True,True,,,607464,0,0,0,0,0,2,3.5,3.0,2,Michael,3.5,110,False,,,45,607464.jpg,3.5,False,Kayode,0.4,False,,a,5,94,14,38524,173,19424,262,0.8,3.1,Kayode,106.0,2025-07-01,2004-07-10,False,p607464,346,0,0,1,6,0,0,0,0,0,0,2,46,57.6,23.1,4.0,8.5,21,15,8,29,4,0.00,0.10,0.10,5.57,101,42,144,35,269,87,165,54,,,,,,,0.0,0.0,0.03,0.03,1.45,1.56,511,117,93,42,121,52,274,100,1.04,0.26,7.54
2025-09-14T05:32:14Z,morning,True,True,100.0,100.0,231065,0,0,-1,1,0,2,0.2,-0.3,1,Ethan,0.2,111,False,,2025-08-18T08:00:05.393517Z,44,231065.jpg,1.0,False,Pinnock,0.1,False,,a,5,94,1,1867,97,10939,95,0.0,0.2,Pinnock,107.0,2019-07-02,1993-05-29,False,p231065,82,0,0,0,1,0,0,0,1,0,0,0,5,0.0,0.0,0.0,0.0,7,1,1,8,1,0.00,0.04,0.04,1.07,510,214,497,213,455,191,514,214,,,,,,,0.0,0.0,0.04,0.04,1.17,1.1,547,138,359,126,304,108,420,157,1.1,0.0,8.78
2025-09-14T05:32:14Z,morning,True,False,0.0,0.0,226956,0,0,0,0,0,2,0.0,0.0,0,Mads,0.0,112,False,Has joined Southampton permanently.,2025-08-22T14:17:15.662878Z,45,226956.jpg,0.0,False,Roerslev Rasmussen,0.0,False,,u,5,94,0,211,0,2942,33,0.0,0.0,Roerslev,58.0,2019-10-27,1999-06-24,False,p226956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,563,226,554,225,521,211,567,226,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,420,91,570,221,570,221,642,217,0.0,0.0,0.0
2025-09-14T05:32:14Z,morning,True,True,,,444765,0,0,0,0,0,2,3.8,3.3,1,Sepp,3.8,113,False,,,45,444765.jpg,3.8,False,van den Berg,0.7,False,,a,5,94,15,55770,387,28186,426,0.8,3.3,Van den Berg,152.0,2024-08-22,2001-12-20,False,p444765,360,0,0,1,7,0,0,0,0,0,0,0,47,85.6,1.6,26.0,11.3,41,11,3,44,4,0.21,0.03,0.24,5.81,44,17,319,110,120,24,118,36,,,,,,,0.05,0.0,0.01,0.06,1.45,1.75,437,100,80,35,104,43,207,75,1.0,0.25,11.0
2025-09-14T05:32:14Z,morning,True,True,,,622536,0,0,0,0,0,2,0.0,-0.5,0,Benjamin,0.0,114,False,,,40,622536.jpg,0.0,False,Arthur,0.3,False,,a,5,94,0,4338,81,9909,150,0.0,0.0,Arthur,241.0,2024-03-08,2005-10-09,False,p622536,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,492,202,479,201,435,177,496,202,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,728,234,501,199,501,199,314,112,0.0,0.0,0.0
2025-09-14T05:32:14Z,morning,True,True,,,612534,0,0,0,0,0,2,0.0,-0.5,0,Benjamin,0.0,115,False,,,40,612534.jpg,0.0,False,Fredrick,0.2,False,,a,5,94,0,1612,35,5196,67,0.0,0.0,Fredrick,,,,False,p612534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,491,201,478,200,434,176,495,201,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,727,233,500,198,500,198,408,151,0.0,0.0,0.0
2025-09-14T05:32:14Z,morning,True,True,,,472713,0,0,0,0,0,2,0.5,0.0,1,Aaron,0.5,116,False,,,40,472713.jpg,0.7,False,Hickey,0.4,False,,a,5,94,2,6707,106,13743,198,0.1,0.5,Hickey,243.0,2022-07-09,2002-06-10,False,p472713,20,0,0,0,1,0,0,0,1,0,0,0,5,6.0,0.1,0.0,0.6,1,0,3,4,0,0.00,0.00,0.00,0.39,323,119,354,129,380,139,361,125,,,,,,,0.0,0.0,0.0,0.0,1.76,4.5,667,190,326,104,383,130,272,99,0.0,0.0,18.0
2025-09-14T05:32:14Z,morning,True,True,,,570241,0,0,0,0,0,2,0.0,-0.5,0,Kim,0.0,117,False,,,40,570241.jpg,0.0,False,Ji-soo,0.1,False,,a,5,94,0,1123,21,5248,73,0.0,0.0,Ji-soo,114.0,2023-07-20,2004-12-24,False,p570241,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,480,192,466,190,422,166,484,192,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,714,222,490,190,490,190,418,156,0.0,0.0,0.0
2025-09-14T05:32:14Z,morning,True,False,0.0,0.0,499717,0,0,0,0,0,2,0.0,0.0,0,Jayden,0.0,118,False,Has joined Rangers on loan for the rest of the season.,2025-08-19T13:37:28.261506Z,40,499717.jpg,0.0,False,Meghoma,0.1,False,,u,5,94,0,279,0,7452,74,0.0,0.0,Meghoma,241.0,2024-08-30,2006-06-28,False,p499717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,455,174,441,172,396,147,459,174,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,686,201,465,172,465,172,518,192,0.0,0.0,0.0
2025-09-14T05:32:14Z,morning,True,True,100.0,100.0,513418,0,0,0,0,0,3,2.8,2.3,7,Kevin,2.8,120,False,,2025-08-09T14:00:04.851048Z,70,513418.jpg,2.8,False,Schade,0.3,False,,a,5,94,11,13695,1335,19044,258,0.4,1.6,Schade,80.0,2023-07-01,2001-11-27,False,p513418,302,1,0,1,3,0,0,1,0,0,0,0,29,27.6,18.9,44.0,9.1,6,11,7,24,3,1.66,0.09,1.75,3.95,212,89,168,110,67,40,153,78,,,,,,,0.49,0.0,0.03,0.52,1.18,0.89,42,26,128,52,167,74,310,103,0.89,0.3,7.15
2025-09-14T05:32:14Z,morning,True,True,,,440089,0,0,-1,1,0,3,1.8,1.3,0,Mikkel,1.8,121,False,,,59,440089.jpg,3.5,False,Damsgaard,0.8,False,,a,5,94,7,22715,151,53328,1012,0.3,1.2,Damsgaard,58.0,2022-08-10,2000-07-03,False,p440089,180,0,0,1,2,0,0,0,0,0,0,0,24,39.0,81.7,16.0,13.7,6,7,3,16,2,0.06,0.51,0.57,2.73,158,57,20,17,177,107,82,48,2.0,,3.0,,,,0.03,0.0,0.26,0.29,1.36,1.0,111,75,220,104,128,50,202,70,1.0,0.5,8.0
2025-09-14T05:32:14Z,morning,True,True,,,543295,0,0,-1,1,0,3,0.2,-0.3,0,Antoni,0.2,122,False,,,54,543295.jpg,1.0,False,Milambo,0.0,False,,a,5,94,1,1037,29,3306,66,0.0,0.2,Milambo,152.0,2025-07-03,2005-04-03,False,p543295,45,0,0,0,3,0,0,0,0,0,0,0,5,4.0,1.8,0.0,0.6,0,2,2,4,1,0.00,0.01,0.01,1.49,345,167,317,170,695,306,362,176,,,,,,,0.0,0.0,0.02,0.02,2.98,6.0,215,136,383,186,357,174,581,226,2.0,0.0,8.0
2025-09-14T05:32:14Z,morning,True,True,,,244858,0,0,-1,1,0,3,2.2,1.7,6,Fábio,2.2,123,False,,,49,244858.jpg,3.0,False,Freitas Gouveia Carvalho,0.2,False,,a,5,94,9,6662,292,18044,267,0.4,1.8,Carvalho,173.0,2024-08-12,2002-08-30,False,p244858,92,1,0,0,4,0,0,0,0,0,0,0,33,5.4,5.1,3.0,1.3,0,4,3,7,1,0.70,0.03,0.73,2.08,328,157,281,156,281,155,340,167,4.0,,,,,,0.68,0.0,0.03,0.71,2.03,3.91,347,214,160,65,149,58,354,120,0.98,0.0,6.85
2025-09-14T05:32:14Z,morning,True,True,,,56979,0,0,0,0,0,3,3.2,2.7,6,Jordan,3.2,124,False,,,50,56979.jpg,3.2,False,Henderson,0.3,False,,a,5,94,13,7188,500,12286,231,0.6,2.6,Henderson,241.0,2025-07-15,1990-06-17,False,p56979,249,0,1,2,2,0,0,0,0,0,0,1,43,13.6,10.1,5.0,2.9,9,13,5,27,3,0.03,0.04,0.07,2.58,278,129,240,142,254,143,310,156,,,,,,,0.01,0.0,0.01,0.02,0.93,0.72,237,149,108,40,145,56,321,108,1.08,0.72,9.76
2025-09-14T05:32:14Z,morning,True,True,100.0,100.0,204580,0,0,-1,1,0,3,0.0,-0.5,0,Vitaly,0.0,125,False,,2025-08-09T14:00:04.867824Z,49,204580.jpg,0.0,False,Janelt,0.0,False,,a,5,94,0,92,14,1101,7,0.0,0.0,Janelt,80.0,2020-10-03,1998-05-10,False,p204580,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,643,266,636,267,612,260,645,268,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,332,206,646,270,646,270,690,298,0.0,0.0,0.0
2025-09-14T05:32:14Z,morning,True,True,,,207283,0,0,-1,1,0,3,1.2,0.7,2,Mathias,1.2,126,False,,,49,207283.jpg,1.7,False,Jensen,0.1,False,,a,5,94,5,1282,31,4132,50,0.2,1.0,Jensen,58.0,2019-07-10,1996-01-01,False,p207283,151,0,0,0,4,0,0,0,0,0,0,0,31,12.4,25.7,8.0,4.6,6,5,6,17,2,0.13,0.10,0.23,3.03,282,132,131,91,226,128,256,126,3.0,,,,,,0.08,0.0,0.06,0.14,1.81,2.38,335,208,248,122,256,126,528,187,1.19,0.0,10.13
2025-09-14T05:32:14Z,morning,True,True,0.0,0.0,626464,0,0,-1,1,0,3,0.0,0.0,0,Gustavo,0.0,127,False,Hamstring injury - Unknown return date,2025-08-09T14:00:04.884092Z,49,626464.jpg,0.0,False,Nunes Fernandes Gomes,0.0,False,,i,5,94,0,86,1,661,9,0.0,0.0,Nunes,30.0,2024-08-28,2005-11-20,False,p626464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,665,281,659,283,637,276,667,283,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,376,238,667,284,667,284,702,305,0.0,0.0,0.0
2025-09-14T05:32:14Z,morning,True,True,,,428580,0,0,0,0,0,3,2.2,1.7,0,Frank,2.2,128,False,,,50,428580.jpg,3.0,False,Onyeka,0.1,False,,a,5,94,9,3348,43,3263,61,0.4,1.8,Onyeka,157.0,2021-07-20,1998-01-01,False,p428580,61,0,2,0,2,0,0,0,0,0,0,0,31,23.4,12.3,4.0,3.9,2,3,1,6,0,0.00,0.36,0.36,1.37,227,100,220,132,273,149,271,137,,,,,,,0.0,0.0,0.53,0.53,2.02,2.95,276,168,163,67,154,63,541,195,0.0,0.0,8.85
2025-09-14T05:32:14Z,morning,True,True,,,508395,0,0,0,0,0,3,3.0,2.5,3,Yehor,3.0,129,False,,,50,508395.jpg,3.0,False,Yarmoliuk,0.1,False,,a,5,94,12,4021,35,2925,57,0.6,2.4,Yarmoliuk,225.0,2022-10-28,2004-03-01,False,p508395,348,0,0,1,7,0,0,0,1,0,0,0,49,36.4,19.0,15.0,7.0,10,24,9,43,4,0.12,0.14,0.26,5.57,173,67,167,109,180,109,193,96,,,,,,,0.03,0.0,0.04,0.07,1.44,1.81,303,184,115,44,157,65,536,190,1.03,0.26,11.12
2025-09-14T05:32:14Z,morning,True,True,,,606689,0,0,0,0,0,3,0.0,-0.5,0,Romelle,0.0,130,False,,,45,606689.jpg,0.0,False,Donovan,0.1,False,,a,5,94,0,2868,86,5074,91,0.0,0.0,Donovan,241.0,2025-07-01,2006-11-30,False,p606689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,620,249,615,252,586,241,623,252,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,508,297,628,259,628,259,486,165,0.0,0.0,0.0
2025-09-14T05:32:14Z,morning,True,True,,,628204,0,0,-1,1,0,3,0.0,-0.5,0,Yunus Emre,0.0,131,False,,,44,628204.jpg,0.0,False,Konak,0.2,False,,a,5,94,0,7977,312,8431,146,0.0,0.0,Konak,219.0,2024-01-11,2006-01-10,False,p628204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,552,199,539,202,502,189,556,202,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,602,327,558,209,558,209,373,126,0.0,0.0,0.0
2025-09-14T05:32:14Z,morning,True,True,25.0,25.0,220695,0,0,0,0,0,3,0.0,-0.1,0,Paris,0.0,132,False,Lack of match fitness - 25% chance of playing,2025-08-14T16:00:05.924672Z,45,220695.jpg,0.0,False,Maghoma,0.0,False,,d,5,94,0,143,4,1575,17,0.0,0.0,Maghoma,241.0,2020-08-01,2001-05-08,False,p220695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,561,203,552,206,519,193,565,206,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,416,245,568,213,568,213,666,287,0.0,0.0,0.0
2025-09-14T05:32:14Z,morning,True,True,,,450539,0,0,0,0,0,3,0.0,-0.5,0,Myles,0.0,133,False,,,45,450539.jpg,0.0,False,Peart-Harris,0.0,False,,a,5,94,0,859,22,1832,30,0.0,0.0,Peart-Harris,241.0,2021-07-23,2002-09-18,False,p450539,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,571,210,563,213,533,202,575,213,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,439,254,578,220,578,220,603,243,0.0,0.0,0.0
2025-09-14T05:32:14Z,morning,True,False,0.0,0.0,591357,0,0,0,0,0,3,0.0,0.0,0,Ryan,0.0,134,False,Has joined Wigan on loan for the rest of the season,2025-08-11T01:07:54.335986Z,45,591357.jpg,0.0,False,Trevitt,0.0,False,,u,5,94,0,0,0,646,9,0.0,0.0,Trevitt,241.0,2024-01-08,2003-03-12,False,p591357,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,619,248,614,251,585,240,622,251,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,506,296,627,258,627,258,703,306,0.0,0.0,0.0
2025-09-14T05:32:14Z,morning,True,True,,,502500,0,0,0,0,0,4,3.8,3.3,1,Igor Thiago,3.8,136,False,,,60,502500.jpg,3.8,False,Nascimento Rodrigues,1.6,False,,a,5,94,15,151831,3880,83798,1582,0.6,2.5,Thiago,30.0,2024-07-01,2001-06-26,False,p502500,341,2,0,1,6,0,0,0,2,0,0,1,56,84.4,44.4,58.0,18.7,12,4,3,19,4,1.25,0.15,1.40,5.52,46,6,77,6,47,17,39,9,,,,,2.0,,0.33,0.0,0.04,0.37,1.46,1.58,95,27,89,10,113,11,138,21,1.06,0.26,5.01
2025-09-14T05:32:14Z,morning,True,True,,,533710,0,0,-1,1,0,4,0.0,-0.5,0,Iwan,0.0,137,False,,,44,533710.jpg,0.0,False,Morgan,0.4,False,,a,5,94,0,12018,484,23373,289,0.0,0.0,Morgan,,,,False,p533710,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,535,48,522,48,485,47,539,49,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,585,74,542,50,542,50,276,47,0.0,0.0,0.0
2025-09-14T05:32:14Z,morning,True,True,,,49262,0,0,-1,1,0,1,0.0,0.0,0,Jason,0.0,138,False,,,44,49262.jpg,0.0,False,Steele,0.4,False,,a,6,36,0,2917,57,16215,250,0.0,0.0,Steele,241.0,2018-07-01,1990-08-18,False,p49262,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,496,70,483,55,439,49,500,70,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,525,31,505,70,505,70,285,42,0.0,0.0,0.0
2025-09-14T05:32:14Z,morning,True,True,,,489639,0,0,0,0,0,1,1.8,1.8,2,Bart,1.8,139,False,,,45,489639.jpg,1.8,False,Verbruggen,5.7,False,,a,6,36,7,58764,562,228342,3954,0.4,1.6,Verbruggen,152.0,2023-07-03,2002-08-18,False,p489639,360,0,0,0,6,0,0,0,0,0,7,0,40,71.0,10.0,0.0,8.0,2,43,0,0,4,0.00,0.01,0.01,5.63,74,12,243,2,543,67,170,9,,,,,,,0.0,1.75,0.0,0.0,1.41,1.5,453,29,206,18,247,20,66,11,1.0,0.0,0.0
2025-09-14T05:32:14Z,morning,True,True,,,209288,0,0,0,0,0,1,0.0,0.0,0,Tom,0.0,140,False,,,40,209288.jpg,0.0,False,McGill,0.4,False,,a,6,36,0,5653,108,7820,141,0.0,0.0,McGill,39.0,2021-02-02,2000-03-25,False,p209288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,410,39,396,24,350,18,414,39,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,632,56,421,39,421,39,281,39,0.0,0.0,0.0
2025-09-14T05:32:14Z,morning,True,False,0.0,0.0,472739,0,0,0,0,0,1,0.0,0.0,0,Carl,0.0,141,False,Has joined Coventry City on loan for the rest of the season.,2025-07-25T14:54:18.206318Z,40,472739.jpg,0.0,False,Rushworth,0.0,False,,u,6,36,0,0,0,138,1,0.0,0.0,Rushworth,241.0,2023-07-01,2001-07-02,False,p472739,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,440,53,426,38,381,32,444,53,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,668,70,450,53,450,53,725,84,0.0,0.0,0.0
2025-09-14T05:32:14Z,morning,True,False,0.0,0.0,240514,0,0,0,0,0,1,0.0,0.0,0,Kjell,0.0,142,False,Has joined Union SG permanently,2025-07-25T14:53:26.961790Z,40,240514.jpg,0.0,False,Scherpen,0.0,False,,u,6,36,0,0,0,119,0,0.0,0.0,Scherpen,152.0,2021-07-16,2000-01-23,False,p240514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,419,44,405,29,359,23,423,44,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,642,61,429,44,429,44,729,85,0.0,0.0,0.0
